Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Bộ phận,Đơn hàng/Hợp đồng mua,Lệnh sản xuất,Công việc,Công đoạn,Mã trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.4,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.7,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.8,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.5,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.9,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.4,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.2,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,65.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.2,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-129,Nhập tp thổi ngày 14/1/2025,HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KBT001,M,66.5,KG,3100,0,0,15513,15413,CTY00001,,,,LSX01/25-007,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,0102109030000000,,2158
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",KTP001,M,286,KG,2937,0,0,15515,15414,CTY00001,,,,LSX01/25-053,Công đoạn tráng hấp,VAICUON,,0102109030000000,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",KTP001,M,285,KG,2970,0,0,15515,15414,CTY00001,,,,LSX01/25-053,Công đoạn tráng hấp,VAICUON,,0102109030000000,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",KTP001,M,287,KG,2933,0,0,15515,15414,CTY00001,,,,LSX01/25-053,Công đoạn tráng hấp,VAICUON,,0102109030000000,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",KTP001,M,286,KG,2978,0,0,15515,15414,CTY00001,,,,LSX01/25-053,Công đoạn tráng hấp,VAICUON,,0102109030000000,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,293.5,KG,3016,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,290.5,KG,2975,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,285.5,KG,2965,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,278,KG,2980,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,285,KG,2940,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,285.5,KG,2933,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,280.5,KG,2933,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,286.5,KG,2975,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,273,KG,2945,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,271,KG,2933,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KTP001,M,276,KG,2950,0,0,15514,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
TP,1/14/2025,TP01/25-130,Nhập tp hấp ngày 14/1/2025,PHE-HAP,Phế hấp.,KPH001,KG,17,KG,17,0,0,1527,15414,CTY00001,,,,LSX01/25-062,Công đoạn tráng hấp,VAICUON,,HAPSAN585099TRTR,,2155
D1,1/15/2025,D101/25-0172,,0908900020000000,Củ sen 21 ( Vòi tắm ),KXD001,CAI,5,CAI,5,150000,750000,1524,1524,NV041,,,,,,,,,,
D1,1/15/2025,D101/25-0173,,0908900030000000,vòi rửa vệ sinh,KXD001,Cái,10,Cái,10,110000,1100000,1524,1524,NV041,,,,,,,,,,
D1,1/15/2025,D101/25-0174,,BCD008,Bộ thu phát Wifi,KVP001,Bộ,1,Bộ,1,2000000,2000000,1524,1524,NV031,,,,,,,,,,
D1,1/15/2025,D101/25-0175,,0901000450000000,Cáp Displayport,KVP001,Cái,1,Cái,1,220000,220000,1524,1524,NV031,,,,,,,,,,
D1,1/15/2025,D101/25-0176,,0906801000000000,Máy vi tính để bàn,KVP001,CAI,1,CAI,1,7150000,7150000,1531,1531,NV031,,,,,,,,,,
D1,1/15/2025,D101/25-0178,,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",KNL002,CAI,1070,KG,21400,1725,36915000,1522,1522,NCC010020,,,,,,,,,,
D1,1/15/2025,D101/25-0179,,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,27000,Kg,27000,7200,194400000,1521,1521,NCC010014,,,,,,,,,,
D1,1/15/2025,D101/25-0180,,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KHC001,KG,1020,KG,1020,39000,39780000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0181,,MDM-FL021,Cam 021C FL.,KHC001,KG,25,KG,25,75000,1875000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0182,,MDM-FL39,Xanh Dương 39 FL,KHC001,KG,100,KG,100,76000,7600000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0183,,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KHC001,KG,50,KG,50,76000,3800000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0184,,MDM-FL79,Xanh Lá 79 FL,KHC001,KG,25,KG,25,83000,2075000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0185,,MDM-FL81GT,Tím 81 FL gián tiếp,KHC001,KG,25,KG,25,91000,2275000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0186,,MDM-FLNHUVANG,Nhũ Vàng FL,KHC001,KG,15,KG,15,202000,3030000,1523,1523,NCC010016,,,,,,,,,,
D1,1/15/2025,D101/25-0188,,BAO-058123G39LDPE.LUI,"Túi LDPE, K58.0x123.0LL(+1.0/-0), TL: 39.0g/cái(+/-1.0).",KNGC001,CAI,975,KG,25000,0,0,1522,1522,KH010052,,,,,,,,,,
D1,1/15/2025,D101/25-0189,,BAO-058113G42LDPE.LUI,"Túi LDPE, K58.0x113.0LL(+1.0/-0), TL: 42.0g/cái(+/-1.0).",KNGC001,CAI,174.9972,KG,4166.6,0,0,1522,1522,KH010052,,,,,,,,,,
D1,1/15/2025,D101/25-0190,,BAO-058113G36LDPE.LUI2,"Túi LDPE, K58.0x113.0LL(+1.0/-0), TL: 36.0g/cái(+/-1.0).",KNGC001,CAI,624.9996,KG,17361.1,0,0,1522,1522,KH010052,,,,,,,,,,
D1,1/15/2025,D101/25-0191,,BAO-058123G39LDPE.LUI,"Túi LDPE, K58.0x123.0LL(+1.0/-0), TL: 39.0g/cái(+/-1.0).",KNGC001,CAI,499.9995,KG,12820.5,0,0,1522,1522,KH010052,,,,,,,,,,
D1,1/15/2025,D101/25-0192,,BAO-058123G39LDPE.LUI,"Túi LDPE, K58.0x123.0LL(+1.0/-0), TL: 39.0g/cái(+/-1.0).",KNGC001,CAI,799.9992,KG,20512.8,0,0,1522,1522,KH010052,,,,,,,,,,
D1,1/15/2025,D101/25-0193,,BAO-058113G42LDPE.LUI,"Túi LDPE, K58.0x113.0LL(+1.0/-0), TL: 42.0g/cái(+/-1.0).",KNGC001,CAI,824.9976,KG,19642.8,0,0,1522,1522,KH010052,,,,,,,,,,
D1,1/15/2025,D101/25-0199,,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KNL001,KG,5600,KG,5600,24909.09,139490909,1521,1521,NCC010329,,,,,,,,,,
D1,1/15/2025,D101/25-0201,,10TEM-01JBO-NIS110106,Tem bao jumbo NISSIN 01JBO-NIS110106-BEI-KSR,KNL002,CAI,2.05,KG,2050,1200,2460000,1522,1522,NCC010186,,,,,,,,,,
D1,1/15/2025,D101/25-0230,,HAT-PPKC-GY130,Hạt nhựa PP kéo sợi - GY130,KNL001,KG,24000,KG,24000,25454.55,610909090,1521,1521,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0234,,THACAPER450086080495PR17,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",KNGC001,M,432,KG,9000,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0235,,THACAPER550086080605PR10,"Vải cuộn PP, K55cm, sọc màu PR10 (Đen-Vàng-Đỏ-Xanh Ngọc), MĐ: 8.6x8.0, TL: 60.5g/mét.",KNGC001,M,556,KG,9477.3,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0236,,THACAPER550086080605PR12,"Vải cuộn PP, khổ 55cm, sọc màu PR12 (Đen-Đỏ-Vàng-Dương-Trắng), MĐ: 8.6x8.0, TL: 60.5g/mét.",KNGC001,M,453,KG,7533.3,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0237,,THACAPER550086080605PR31,"Vải cuộn PP, K55cm, sọc màu PR31 (Đen-Đỏ-Vàng-XD), MĐ: 8.6x8, TL: 60.5g/mét.",KNGC001,M,541,KG,9000,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0238,,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",KNGC001,M,1576,KG,21000,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0239,,THACAPER550086080605PR10,"Vải cuộn PP, K55cm, sọc màu PR10 (Đen-Vàng-Đỏ-Xanh Ngọc), MĐ: 8.6x8.0, TL: 60.5g/mét.",KNGC001,M,900,KG,14966.7,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0240,,THACAPER550086080605PR12,"Vải cuộn PP, khổ 55cm, sọc màu PR12 (Đen-Đỏ-Vàng-Dương-Trắng), MĐ: 8.6x8.0, TL: 60.5g/mét.",KNGC001,M,500,KG,8522.7,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0241,,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",KNGC001,M,1050,KG,14000,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0276,,THACAPER610095095073TRDU,"Vải cuộn PP, trắng đục, K61.0(+/-0.5)cm, MĐ: 9.5x9.5, TL: 73.0g/m.",KNGC001,M,1519,KG,21000,0,0,15514,15514,KH010018,,,,,,,,,,
D1,1/15/2025,D101/25-0277,,THACAPER610095095073TRDU,"Vải cuộn PP, trắng đục, K61.0(+/-0.5)cm, MĐ: 9.5x9.5, TL: 73.0g/m.",KNGC001,M,4088,KG,56000,0,0,15514,15514,KH010018,,,,,,,,,,
D4,1/15/2025,D401/25-0003,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2412-0047, xe 54Y8359",THATRUNP053100100038DE00,"Vải manh PP màu đen tráng ngoài, có UV; khổ 53.0cm; MĐ: 10.0x10.0, dệt caro; TL: 38.1g/m [Tráng 18gsm]",KCU001,M,651.9,KG,17210,0,0,15514,15514,NCC010022,,,PO01/25-014,,,,,,,2153
D4,1/15/2025,D401/25-0004,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2411-0040 (BỔ SUNG), xe 54Y-8359",THATRHAW680100110117TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K68cm, MĐ: 10x11, TL: 117.8g/m.",KCU001,M,408.5,KG,3170,0,0,15514,15514,NCC010022,,,PO01/25-005,,,,,,,2153
D4,1/15/2025,D401/25-0004,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2411-0040 (BỔ SUNG), xe 54Y-8359",THATRHAW810100110140TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K81cm, MĐ: 10x11, TL: 140.3g/m.",KCU001,M,225,KG,1450,0,0,15515,15515,NCC010022,,,PO01/25-005,,,,,,,2153
D4,1/15/2025,D401/25-0004,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2411-0040 (BỔ SUNG), xe 54Y-8359",THATRHAW840100110145TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K84cm, MĐ: 10x11, TL: 145.5g/m.",KCU001,M,511.5,KG,3150,0,0,15514,15514,NCC010022,,,PO01/25-005,,,,,,,2153
D7,1/15/2025,D701/25-0001,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2412-0047, xe 54Y8359",THATRUNP053100100038DE00,"Vải manh PP màu đen tráng ngoài, có UV; khổ 53.0cm; MĐ: 10.0x10.0, dệt caro; TL: 38.1g/m [Tráng 18gsm]",KGC001,M,651.9,KG,17210,0,0,15514,15514,NCC010022,,,PO01/25-014,,,,,,,2153
D7,1/15/2025,D701/25-0002,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2411-0040 (BỔ SUNG), xe 54Y-8359",THATRHAW680100110117TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K68cm, MĐ: 10x11, TL: 117.8g/m.",KGC001,M,408.5,KG,3170,0,0,15514,15514,NCC010022,,,PO01/25-005,,,,,,,2153
D7,1/15/2025,D701/25-0002,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2411-0040 (BỔ SUNG), xe 54Y-8359",THATRHAW810100110140TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K81cm, MĐ: 10x11, TL: 140.3g/m.",KGC001,M,225,KG,1450,0,0,15515,15515,NCC010022,,,PO01/25-005,,,,,,,2153
D7,1/15/2025,D701/25-0002,"ĐƠN HÀNG GIA CÔNG TRÁNG NGOÀI SO2411-0040 (BỔ SUNG), xe 54Y-8359",THATRHAW840100110145TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K84cm, MĐ: 10x11, TL: 145.5g/m.",KGC001,M,511.5,KG,3150,0,0,15514,15514,NCC010022,,,PO01/25-005,,,,,,,2153
DC,1/15/2025,DC01/25-0030,Chuyển kho cuộn sang kho Kinh Doanh xuất cont SAN MIGUEL ngày 15/01,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KKD001,M,25256,KG,332749,1825.07982,607293484,15517,15514,KH020015,,,,,,,,,,2260
DC,1/15/2025,DC01/25-0031,Chuyển kho cuộn sang kho Kinh Doanh xuất cont SAN MIGUEL ngày 15/01,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",KKD001,M,25168.5,KG,333446,1814.95505,605189501,15517,15514,KH020015,,,,,,,,,,2260
DC,1/15/2025,DC01/25-0040,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G147TDLU.C300,"Bao TP-PP, trắng đục, dệt 1x1, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: C300 [Ép kiện: 300cái/kiện, bắn đai 3 ngang]",KKD001,Bộ,2017.6,KG,13760,0,0,15517,15515,KH010052,002221,,,,,,,,,2260
DC,1/15/2025,DC01/25-0041,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G144TDLU.LT1101,"Bao TP-PP, trắng đục không tráng, dệt 1x1, K55.0x90PB(+/-1), lồng LDPE-K58x113x36g, TL: PP-108g + PE-36g = 144g/bộ, xếp lệch hông, MK: LT1101 [Ép kiện: 300cái/kiện, bắn đai 3 ngang]",KKD001,Bộ,720,KG,5000,0,0,15517,15515,KH010052,002221,,,,,,,,,2260
